timestamp,p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p29,p30,p31,p32,p33,p34,p35
1538336100000,0.0446820024485,0.0172028567947,0.0394929584579,0.0219392708291,0.0344680430967,0.028045458539,0.0317180722651,0.0139344203098,0.0154877263546,0.130131271759,0.0403958200147,0.0336844954659,0.0306923096316,0.00694514791855,0.0478557824159,0.0292715450672,0.0330119065924,0.0287891052502,0.0990673009063,0.00449835539063,0.0449049894104,0.012502975135,0.0120795593802,0.0270386031448,0.00822075727166,0.000992079035234,4.0384232686e-06,0.0221724187078,0.000698145366123,0.00299122472144,0.00725554442344,0.00014692541561,1.53646548136e-05,0.120658881942
1538349900000,0.0546994187051,0.0224525418309,0.0489052100259,0.0176743256817,0.0583252394388,0.0198648831379,0.046558723644,0.0154859661746,0.0201455944347,0.183161049888,0.0497375721995,0.0387627243578,0.0252987183636,0.02301582214,0.0583729801334,0.0474942328274,0.0335138762672,0.020800731575,0.0468078351488,0.00204987867618,0.0396422181348,0.00908257300516,0.00698378654298,0.0278263071101,0.00825549481202,0.00160163457857,1.44559730774e-05,0.0140246097381,-0.000318912675307,0.00322647262039,-0.00382075841067,0.000209636612934,-1.01047324389e-05,0.0488872788651
1538377800000,0.364594000218,0.00190896181389,-0.00278336904027,0.00557392232433,0.0154658113646,0.00696972191895,0.00340328055471,0.00398896966166,0.00282820283437,0.022081548269,0.0054080032484,0.00908852202072,0.0225249697485,0.00933084998511,0.339966562179,0.0115109787116,0.00704973259734,0.00457818218299,0.0332963965143,0.00325422040531,0.0133178914135,0.00520097778259,0.00869202748086,0.00785875975309,0.00164196059714,0.000458552502668,-1.90549905828e-05,0.0105948107098,0.00130814319811,0.00133124192587,0.0043891504527,0.000197328549458,-2.13117897984e-05,0.0737829720892
1538382000000,-0.00941412043578,0.000296356217295,-0.00600964561129,0.0018542947081,0.000937489321673,0.00586646398983,-0.00568346961525,0.000483917247608,-4.44196110303e-05,0.0138495290126,-0.00461177126984,0.853085839384,0.0111588419623,0.00111772789709,-0.00619484754099,0.00636182171383,0.00160115207936,-0.00070401530596,0.0127029790516,0.00263604436551,0.00567791903766,0.0028507472732,0.00166836738757,0.00341655670768,0.000154315409793,0.000792322643283,-1.72288950018e-05,0.00487876009666,0.000292412135737,2.2853799623e-05,0.00338696289795,0.000198939227317,1.68786616869e-05,0.0985114604983
1538383800000,-0.00553378000188,-0.000198712344708,-0.00627750509092,-9.84769813206e-05,-0.00296419509711,0.000702842732572,-0.00229542442492,-0.00058737805896,0.000432166346773,-0.00143666422864,-0.0039476827593,1.00464823581,0.00299196650144,-0.000444127206119,-0.00773766839985,-0.000619248291062,-0.00116677333296,-0.00178634333627,-0.00386995531375,0.00056225719999,-0.000478724045074,0.000579933321808,0.000311292683096,-0.0010118905751,-0.00048928766984,0.000285429732132,-6.66340043312e-06,-0.00124600818166,9.27669562777e-07,-0.000169175403624,0.00122883753496,6.84446652114e-05,9.2388079161e-06,0.0301443009582
1538385900000,0.0476547085294,0.0144290775258,0.0409135255188,0.0176523874183,0.0370971760269,0.0182608856098,0.0295944371799,0.01069449156,0.012559277808,0.150069394199,0.0394650698738,0.0426996236983,0.0329602646752,0.0173678847619,0.0487988065432,0.0342094993924,0.0286668589064,0.0215119754061,0.0852437481416,0.00418063354428,0.0401942429838,0.0110894569612,0.0110957661027,0.0229144571564,0.00725565624277,0.00144362804683,8.76374972899e-06,0.0195272644275,0.000636911086588,0.00223802152129,0.00490296719308,0.00021679394905,1.72744314707e-05,0.13437866796
1538388000000,-1.29093100492,-0.287642527505,-1.09094784236,-0.341163235103,-0.675326672424,-0.252418140362,-0.778277382052,-0.21733395802,-0.155604888874,-2.39889073885,-0.958921948439,-1.79062477746,-0.51324282182,-0.34510017675,-1.01825357767,-0.540125579969,-0.455599771826,-0.427175233052,-1.64723512931,-0.152845039731,-0.913956346789,-0.215367394332,-0.321319195999,-0.420660632064,-0.122048427017,-0.0187621617046,-0.000402630720718,-0.406880490477,-0.00637047153731,-0.0407165646929,0.0318297017904,-0.00355780109026,-0.000991685506268,18.7057782792
1538390700000,0.190562813667,0.053756169128,0.129050623495,0.0842681650871,0.146586236477,0.0373811706062,0.0656382736734,0.0193233338756,0.0118188186239,0.397798359586,0.100060804139,0.282931944034,0.0897793151019,0.0705557089267,0.194702551595,0.127084329114,0.104278637116,0.0716656771372,0.405624590676,0.0165024251032,0.197114067493,0.0456844700443,0.0685951796821,0.0879411701146,0.0272646773803,0.00767329800421,2.9873257993e-05,-2.39732201099,0.00124588438842,0.00584320304877,-0.000657219084352,-0.000931520093527,6.33982934598e-05,0.32864877757
1538393700000,-0.0218228108285,-0.00129194931682,-0.00881357650515,1.27915550007,-0.00734459057142,-0.00261842991529,0.000828551918598,0.00200644257638,0.00370375877754,-0.00216157655709,-0.00263502241042,-0.0354547629607,-0.00793737262369,-0.00522266606974,-0.00439465631561,-0.0147262186988,-0.00579309638941,-0.00458595486979,-0.0417188868183,-0.00114645801596,-0.0185084729337,-0.0045067161141,-0.00694899928543,-0.00534610237239,-0.00122278331317,-0.000563082680306,-5.24366800598e-07,-0.0128830431161,-0.000546693261694,-0.000595900872984,-0.00236696854108,-0.000131533140754,1.54835695825e-06,-0.0637492821135
1538396700000,0.0431528243702,0.0167156002319,0.0427134935364,-0.00328750976134,0.038474354711,0.0107236707769,0.0362604227281,0.0132168170275,0.0170448043454,0.257421038444,0.0428059839574,0.0151019128253,0.049992392995,0.0157296511733,0.0486430421827,0.0198155816634,0.0257312629241,0.0169851838132,0.0628419938925,0.00263107613645,0.0253755166661,0.00809517834061,0.00564088082907,0.0144127589683,0.00461744923662,0.00188247084194,1.67690493196e-06,0.00845386122746,0.00037196697456,0.00232441581058,0.00203931925953,0.000240853985032,6.20706127094e-05,0.143129800795
1538400900000,0.0488966973748,0.014525485344,0.0437477419987,0.000993708094231,0.0492345241968,0.0212309559344,0.0289168521503,0.00853019308198,0.0135198893489,0.216791191115,0.0436312173243,0.025440156234,0.0429387565646,0.019283911393,0.0506990233057,0.0356629285451,0.0356280694575,0.0221753900747,0.0815719515398,0.00431219129668,0.0407741531126,0.00871446185547,0.00951401069512,0.0259442838438,0.00819429447142,0.00228690064769,8.43397471589e-06,0.0152966429927,0.00146099027118,0.00339243889677,0.00488372526014,0.000186710923948,2.54498328203e-05,0.0603852323926
1538402700000,0.0601971163862,0.0196452606156,0.0545450791221,0.00120012055907,0.0430367214866,0.0190682820563,0.0337238758101,0.007490573511,0.0108419755127,0.312607671748,0.0454831392982,0.0232608452999,0.0518732840087,0.0184028599861,0.0465820682436,0.0288269410017,0.0369407053005,0.0225398596828,0.0921118986252,0.00613266651164,0.0399983846843,0.00637212620072,0.00714204028287,0.0273235784998,0.00724192650069,0.00234925772934,3.52225523345e-05,0.0124989957297,0.000990311666195,0.00252793229305,0.0046770489005,0.000224564610601,5.13868920552e-05,-0.0554577211556
1538440500000,0.0349842430367,0.011282143007,0.0303381928402,0.0157290507263,0.155571327058,0.0165178164852,0.0272789230886,0.00951180136366,0.0133900212385,0.100338622803,0.0277328125443,0.0245716274179,0.0153971466494,0.0142294654359,0.0406933369168,0.0315346807486,0.117711222113,0.114906358913,0.0474412094573,0.00286206038309,0.0296620065289,0.00931072724059,0.00846687982092,0.0181128684689,0.00627187307882,0.00138979655596,-3.447069343e-06,0.0118790623974,0.000368894816937,0.00219810384746,0.00185409701759,0.000110665311968,1.5364939726e-05,0.0529396390473
1538454000000,0.0229505783374,0.00852035452571,0.0171784656892,0.0165675733909,0.0289080126597,0.0156323124164,0.0192866278487,0.00712204518818,0.00871325648485,0.0833920106129,0.0298811950664,0.0255188609574,0.0320260955295,0.0174514161482,0.0361927880512,0.0335621799666,0.0232263142469,0.0178963974741,0.0801378199602,0.00502209015754,0.0319466326938,0.0132122993608,0.0123540655727,0.0197639039991,0.0073789991603,0.00141936433908,8.92857975197e-08,0.0189378452436,0.000581422256367,0.00226295213462,0.00854943845571,0.00025381927848,6.0063061854e-06,0.347853686998
1538456100000,0.0152660905242,0.0090402855858,0.00748487506797,0.0244204295498,0.0546594541056,0.0343935367637,0.0156538221504,0.00755250851972,0.0109354004281,0.0518463415693,0.0254383190933,0.0324007309924,0.0448941568797,0.0310662467585,0.0593503116802,0.063309114739,0.0160702280565,0.0321050631106,0.113491840528,0.00855707322951,0.0550604470865,0.0246198495419,0.0287811763921,0.0350256458951,0.014892970023,0.00266329062312,-1.16291481668e-05,0.0404811755457,0.00151416877269,0.00467309613804,0.0164307008818,0.000286305161722,-2.14979400577e-05,0.108066480339
1538464200000,0.0165729070077,0.00271383474565,0.00226237758098,0.00996799586673,0.0162385395538,0.0117425269178,0.00999914008103,0.00206097848752,0.0049365697409,0.330448254595,0.0119689482173,0.0131312795891,0.0251043553267,0.0108142756562,0.0188614749633,0.016666304443,0.0116387427908,0.0103717116584,0.249233022307,0.00291852166096,0.0165085131181,0.00474713469006,0.00594878965234,0.0107225407362,0.00582821279401,0.000856476924789,4.23995677432e-06,0.0149544803886,0.0005173591279,0.00226186792789,0.00847183984757,0.000131803353167,-4.48502182509e-05,0.1480732575
1538466300000,0.0302467574882,0.00524972915816,0.0168699784532,0.0243703950587,0.0285267153422,0.0140853866261,0.0222406551485,0.00606642465823,0.0107970687299,0.0907927904772,0.0300182568849,0.0277924954911,0.0704195451361,0.023360955579,0.0298122682749,0.0251226031341,0.0279153988312,0.0185449581026,0.100116115143,0.00459535655717,0.0401149481553,0.0103082277339,0.00974552272276,0.0194371761075,0.00826277514657,0.00171348203026,-1.0944098276e-05,0.0257625228694,0.000308054340138,0.00302082076252,0.00933679311819,0.000331734656004,7.09972222746e-06,0.260837555941
1538469600000,-0.00416730605182,-0.00181654530025,0.518748310648,0.00121840186801,-0.00144089557982,-0.000293088420335,-0.00314147598188,-0.00045131247998,-0.00128435531641,-0.0172688454369,-0.00286057159606,0.462334397841,0.000792158027163,0.00203603434427,0.000795593458909,-0.0039235375059,0.000562052494899,5.99283024729e-05,-0.00115192423522,-0.000307951009548,-0.000327167691083,-0.000317668013682,0.00180278892516,-0.001751621864,0.00139879465002,-6.51288974269e-05,5.69177994098e-06,-0.000429519090883,-2.32156463227e-05,-0.000388113302422,0.000526235730249,-0.000109799625531,-2.21479854631e-05,0.0518585795328
1538473800000,-0.0398851958121,-0.0182926571516,0.824710016021,-0.0235761413885,-0.0458879103959,-0.011277508024,-0.0306416881335,-0.00956266204599,-0.0135456897561,-0.222782058016,-0.0639128248198,-0.0917499425026,-0.0192906920153,-0.0170402601106,-0.0498163966925,-0.0294143551469,-0.0424212573839,-0.0234347527618,-0.0810138063969,-0.00538607975333,-0.0425083602822,-0.0106956366859,-0.0184462564903,-0.0299822135715,-0.00674749360984,-0.000691535492319,-3.61739205825e-05,-0.0213610324372,-0.000157622454467,1.08484293597,-0.00488714683344,-0.000240698415468,-5.21665711489e-05,0.0709502297649
1538476500000,0.245002331872,0.0905090593321,0.426729449189,0.165420094062,-1.77386718209,0.0720519379303,0.119567717718,0.0259384636941,0.00955676768748,0.945787411272,0.236030484218,0.46615624983,0.169540557982,0.137353033548,0.16236403115,0.238708489313,0.242885245322,0.157038474058,0.636315057189,0.0460733837259,0.274100444142,0.0929123870221,0.0904681655161,0.0972719920669,0.030774350246,0.00361197261863,-5.65382970991e-06,0.190760496008,-0.000937810834143,0.0598902041878,-2.04372519982,-0.000718465855098,4.74987838845e-05,-0.662897066693
1538480100000,0.516315358567,-0.0010067623039,-0.0181911373741,-0.00415861808917,-0.00313042528442,-0.00235365638574,0.00255939540853,0.00200043673814,0.00295013761345,-0.0191957351442,0.317339024033,0.333033085908,-0.00600455199708,-0.00273966389489,-0.00224002833656,-0.00804239132064,-0.00583959313621,-0.00202273023122,-0.0237835991023,-0.000970316905574,-0.00602108301858,-0.00181311991395,-0.00324108985216,-0.0037608177657,-0.00245960954834,-0.000202810553132,-5.44925396268e-06,-0.00707161613297,-0.000308028038183,-0.00195046847306,-0.00349169466924,0.000153546461641,-1.4449060401e-05,-0.0442226444086
1538483700000,-0.00756855803857,0.00195508453268,-0.0054403871104,-0.000848769945137,0.00571812029356,0.00163031483378,0.00559405515033,0.00356004021548,0.00249181561986,0.0181145891603,-0.00183071161231,0.993368242875,-0.000152390372804,0.000211559094431,0.00869156898642,0.00391567386804,0.001507399057,0.00185136900858,-0.00674316141337,-5.67732040106e-05,0.0030054650585,0.000108698644305,1.77533287396e-05,0.0023699069362,-8.89088986957e-05,0.000674046685657,7.56009183858e-06,-0.00129015700912,-3.9394399912e-05,-0.00101777860264,-0.00269503013617,6.84798528217e-05,-6.67012651233e-06,-0.0288732476232
1538487300000,-0.0040897118178,0.00259279263899,-0.00498081392118,0.000833026298965,0.0103863813496,0.00524916683477,0.00385256700314,3.9494100194e-06,0.00168929866943,0.0347790631822,-0.00237665016418,-0.0442430314342,0.00234900330561,0.00145577405332,0.010288787486,0.00525534330182,0.00491784255625,0.00242560847403,0.00403267243278,-7.83235776741e-05,1.00520406412,0.000869622112528,0.00130120496109,0.00705898751772,0.000858072927691,0.000166806196903,1.90957683906e-05,-3.42799764892e-05,0.000154286079861,-0.00049689604105,-0.00131969311133,0.000208565304884,4.10807038911e-07,-0.0503316872894
1538489100000,-0.00704152577333,0.00114615574784,-0.00731978198247,0.0008728151968,0.00809602514471,0.0039254908534,0.000603527627339,-0.00213397052826,-0.00211136777583,0.652515609822,-0.00576961545042,-0.0511393440152,0.00243041059064,0.00104528204439,0.00823236605732,0.00194831488733,0.00433727605774,0.00439385184433,0.0060502376211,0.000342128643792,-0.00332585312275,0.000696029404464,0.00101311806334,0.00852256736859,0.00142211132312,0.000215196777459,1.95419878514e-05,0.00182194852583,0.000190875477565,-0.00105726964768,0.000279883252575,0.000183028635273,-9.22163696297e-06,0.366541352831
1538504400000,0.046888242131,0.00982539039777,0.0426806818611,0.0211380936082,0.0462044851118,0.0274418533512,0.0320817050848,0.00990590345093,0.013371053436,0.172583044264,0.0433114929105,0.103565358155,0.034500041604,0.023347045424,0.0581832421337,0.0430486992166,0.0328870702572,0.026614666207,0.0505282491034,0.00139377458531,0.0481461792394,0.00845522382607,0.00760492719628,0.0253463381931,0.00832802167487,0.000127595377654,1.90687007092e-06,0.00935047254603,0.000309999535054,0.00519395614211,-0.00123679405987,-0.00191891387629,-0.000261475587999,0.0431315252446
1538508300000,0.0474787777789,0.0123077462953,0.0359516191354,0.0218570577514,0.0435674985644,0.0243890194585,0.0249817284892,0.0116967694237,0.0157452557119,0.166264737962,0.0426654291635,0.089373742772,0.034281061876,0.0226635362137,0.0527593464527,0.0377966176864,0.0308615407457,0.0264368273897,0.0839210213749,0.00326830190393,0.0526860617814,0.0100236176285,0.0115158953422,0.0268785503442,0.007910060457,0.00203091281537,9.28250091464e-06,0.0208021604463,0.000635679803261,0.0041926429967,0.00629443967417,0.000207993440442,2.15932933686e-05,0.0219597224146
1538528700000,0.0461120263871,0.0137963936,0.040635323278,0.0255876680139,0.0484387061873,0.025456866879,0.0394941684753,0.0141092242747,0.0206316471725,0.155144221816,0.0418620588429,0.0353266893872,0.0210691441474,0.0220468615875,0.0546827495276,0.050866203395,0.0324363399981,0.0273284515709,0.0671385668567,0.00273610979703,0.0459805924536,0.0158993516273,0.0136392540772,0.0251019666821,0.00917540374636,0.00125761678553,8.80739679174e-06,0.0188784210828,0.00081692309751,0.0041276495267,0.00100441480265,8.29345810587e-05,-2.91583727505e-05,0.0692763538922
1538538300000,0.0381774593946,0.0102243570535,0.0275990265743,0.0229494998788,0.0392194965627,0.0232483437254,0.0249788876435,0.00995981751665,0.011170948059,0.109481777115,0.0337476421028,0.032133691309,0.0422822076911,0.022886807111,0.0464048218654,0.0398039536299,0.0316723052847,0.0268650272971,0.0985668648285,0.00490765705571,0.0447867406578,0.0148479188919,0.0166291269871,0.0252402023607,0.00961057594953,0.00197073087453,-2.93765556441e-06,0.0229275670785,0.000705360446388,0.00280538356915,0.00838364794339,1.04470320252e-05,5.19436907314e-06,0.147669274069
1538540700000,0.0195880838884,0.00458029312273,0.0101972042532,0.0122293045704,0.476893709187,0.0148220868508,0.0136575038981,0.00553125608311,0.00712847678842,0.0670865813279,0.0185486781931,0.0155526548306,0.0295284155295,0.0128915506219,0.0297412083336,0.0254615899941,0.0164012410008,0.0144731104916,0.0600898158997,0.00288038520533,0.0229418476751,0.0106787767918,0.00993829316094,0.0147856696533,0.00507833666679,0.000934693763526,1.90966045006e-05,0.014355359727,0.000808117823297,0.00159703043938,0.00575947266277,-0.000100674692856,1.64691628133e-05,0.0519151691567
1538542800000,-0.0892429675198,-0.0422272459132,-0.217950394223,0.0345768031792,-0.0841759217418,0.121794605528,-0.111547560826,-0.00730792903163,-0.0480266891628,-0.206347372395,-0.104300456801,-0.0607124142057,0.296205662269,0.0903765017951,0.0298814789544,0.124077208111,-0.0257731215916,0.0841724897069,0.331353311033,0.0207837667451,0.0432710420588,0.0684893763834,0.0749859453664,0.0356788119346,0.0446618089826,-0.00205042914167,0.000220821819391,0.142940398923,0.00885211724871,-0.00664722162978,0.0572828985109,-0.00154386932804,0.000753363271854,0.42209939066
1538545500000,0.0230079667852,0.0144489706558,0.110355967754,0.0200111201135,0.039646123805,0.0194954409516,0.015470434464,0.00772786331602,0.0226545555035,0.108870328575,0.0333766172236,0.0220243116553,0.0371675720079,0.0178970143947,0.0471160608839,0.0357613570586,0.0351232064787,0.0347359989652,0.0886385731614,0.00575403244203,0.0390861153029,0.0153087045343,0.0228350141116,0.0223472621858,0.00869034589086,0.00135217829932,-3.56650037692e-06,0.0248570599383,0.00127981189233,0.00346062656336,0.0059123290456,0.000478769012448,1.06601161301e-05,0.108336419484
1538547900000,0.0166899882867,0.00436272563059,0.00221354418986,0.272331384703,0.0155583710634,0.0140575255007,0.0106343943952,0.00365442610536,0.00256578391182,0.0392849930892,0.0145207134927,0.0115174264413,0.0275932337536,0.00832362971555,0.0270181227835,0.295478811242,0.0154073254048,0.0102224871206,0.0561210363089,0.0029696513783,0.0183362952265,0.00894022449053,0.0113842874529,0.0101945183919,0.00744897307836,0.00120006739427,-1.23891871607e-05,0.0190048039795,0.000777356336383,0.000860483891215,0.00676670424172,0.000517923976984,-1.12629346879e-05,0.0597924390772
1538552100000,0.0525613414366,0.021893950108,0.0637204274568,0.0309193351215,0.056181341038,0.0170212718537,0.0323121822098,0.0117329652862,0.0149521625338,0.189892528121,0.0521538588846,0.0378695030047,0.0241285958362,0.0145976996756,0.0435725998546,0.0461449454932,0.0277298536538,0.0216585561605,0.0542069990548,0.00404552153302,0.0407959814173,0.00788136626706,0.00806085284326,0.0173051910658,0.00434022527924,0.00257192347294,1.69628693715e-05,0.00951105684448,0.000456698822453,0.00447038826635,0.00225810108481,0.000561654756904,-9.0209527624e-05,0.0731068067792
1538555400000,0.0301271166774,0.010999696097,0.0270424415102,0.0176793423517,0.0225782727404,0.0221688623989,0.0223264220643,0.0195978857439,0.0207760534329,0.0591382271003,0.0351368922047,0.0201489284239,0.025831074603,0.0155905101092,0.0357353309662,0.0325278823971,0.0256806298827,0.0258485568948,0.104762602531,0.00348528094958,0.0756555734876,0.0129744673138,0.0125147978275,0.0491092364259,0.00572276362927,0.00326443236935,-1.67052919006e-05,0.0470534109571,0.00138446592488,0.00233813225926,0.0115347036217,0.000225918869507,-3.10393052257e-05,0.190813624546
1538557800000,0.0121573036877,0.00666169352122,0.0144649245048,0.0113085688057,0.0249685208067,0.00641247233984,0.0278323868577,0.0122344024087,0.00963902643268,0.168781401965,0.044040398369,0.0468490807969,0.0494775654334,0.0345096747908,0.028458193339,0.0349278093184,0.011491133445,0.0217985928441,0.0872941487424,0.0136637527247,0.107150049252,0.0214312937484,0.0688764795462,0.0289659617102,0.0090002053798,-2.56509489833e-05,-8.08516504308e-06,0.0345230233922,6.37925159047e-06,0.000447208612793,0.0253824385422,-8.80260523361e-05,-4.72165901105e-06,0.0380184137156
1538559900000,-0.0478598516072,-0.0226507080961,-0.077039625619,-0.05300184369,-0.0707947920995,-0.013101588266,-0.0347373236612,-0.0172153803731,-0.0129608760584,-0.22971216731,-0.0665973178447,-0.0373762391161,-0.0245139541918,-0.0112879545735,-0.0564087063512,-0.0501571793262,-0.0405660871851,-0.0271379276008,-0.0791662370929,-0.00364581778291,-0.0523956212979,-0.00972869911662,-0.0236799653803,-0.0383761597958,-0.00757178891908,-0.00306568381261,-4.97460696946e-05,-0.0316699041343,0.0012779401869,-0.00360778167259,0.00261733876086,-0.000558734989436,3.18446007167e-05,0.0466873704175
1538563200000,-0.137438426812,-0.0214077946061,-0.119001939269,-0.13485911148,1.06288949248,-0.0630585486288,-0.059139251383,0.00906448948793,-0.00355882943251,-0.386195517816,-0.102156705866,-0.131525063791,-0.101772047613,-0.0792605940337,-0.0538326643433,-0.146110057533,-0.108723498971,-0.087179017416,0.714775802772,1.52732221108,-0.151568832329,-0.0371484526384,-0.0663472782165,-0.0722444800049,-0.0187360094985,-0.00668842793309,2.14942933604e-05,-0.0853458681377,-0.00247866728274,-0.00675160259694,-0.00826534169823,-0.0027981847919,-4.11076323234e-05,0.0243810273541
1538566800000,0.0415130293039,0.014139679943,0.0324472772085,0.0140633263621,0.0536898887292,0.0329922160211,0.0412870337311,0.0235517316309,0.0242273606008,0.132580793106,0.0369548197564,0.0404000463936,0.0263917490992,0.0261185212718,0.0732361349043,0.0429815807419,0.0334004135792,0.0296303283922,0.0872458866936,0.00161433233928,0.036129077387,0.0155838156154,0.0126996929634,0.0318539952244,0.0105352078633,0.00158974251071,-1.09043560472e-06,0.0207531121655,7.23848834653e-05,0.00488285499949,0.00839522578538,0.000257716067922,-1.26771107846e-05,0.0477113275237
