timestamp,e01,e02,e03,e04,e05,e07,e08,e09,e10,e11,e12,e13
1538388000000,0.197256291182,0.000744666051373,0.0648590446377,0.372537477298,-0.252409695113,0.0491232702773,1.2101494641,0.121454361025,-1.20875507614,0.211827242436,0.000444133699463,0.0450474038528
1538390700000,-0.31005272273,0.000112668670207,0.00577556917122,-0.781718741158,0.0409342961533,-0.00094501605474,0.246556803909,-0.206452338111,1.95266654716,0.0476402185732,0.0351767982202,-0.000862917338846
1538393700000,0.0173298037167,-1.21388823766e-05,-0.000172129255398,0.0129037601604,-0.00585312213061,0.0136851763106,-0.0334353747822,0.0108605938931,0.947720356744,0.0161923486582,-2.70453272338e-05,0.000306391290476
1538396700000,0.0101575055659,-6.29929357269e-06,7.81589956021e-05,0.0110874565178,-0.00301892437552,0.00576440911104,0.143303264714,0.00956055898015,0.763929962481,0.0275741739193,0.001049826361,0.000145942244787
1538400900000,0.00577341291602,3.51267456768e-07,0.000358468744291,0.00659663651849,-0.00249753369583,0.00197287093822,0.0404798813233,0.00537404622679,0.897064846388,0.0258804326522,-0.000180590332257,0.000132293465432
1538402700000,0.00498644787618,-1.49683908101e-05,-0.000582966903513,0.00548352758695,-0.003028200705,-0.000953003546036,-0.075625490913,0.00515217589872,1.02289675181,0.00430962098809,-0.00153035808186,-0.000247277167855
1538440500000,0.00578594766332,3.5573834477e-05,0.0013773475257,0.0101674239242,0.00021546003881,0.00121412063457,0.0599847697684,0.0052976403971,0.895858643043,0.011113039849,0.00648222981692,0.000418750277939
1538454000000,0.00556289902392,2.13604942359e-05,0.000980483361158,0.00934795341019,0.000121862856031,0.00145183846724,0.408954420345,0.00487448191165,0.551644982263,0.00888132888095,0.00211446916093,0.000367450159405
1538456100000,0.00732222342572,6.22012263529e-05,0.00168046469941,0.0156231641343,0.000424799682631,0.000812861928208,0.0606294592514,0.00602138880732,0.885474642203,0.00613569830603,0.00587170922271,0.000588388301515
1538464200000,0.00997045979234,1.38085821043e-05,0.00201821673329,0.0167721161893,0.000166306258459,0.00379359075877,0.149350492569,0.00879012441144,0.787961182865,0.0064700328714,0.004834133025,0.000557298666333
1538466300000,0.00496749210002,-3.8646367421e-06,0.000725783854408,0.00694049331829,1.42567622138e-05,0.00212732733156,0.108013310916,0.712996988345,0.155891253389,0.0013703373144,0.00253539013438,0.000241265885443
1538469600000,0.077287976411,-6.40094407838e-06,5.09306661903e-05,0.0123163087889,6.03096359613e-06,0.000995779979615,0.38164965454,0.0391985423961,0.465293721022,0.0171289395418,0.000523113494759,0.000180522329812
1538473800000,0.921833755017,-4.91585460236e-05,-0.000657471659821,1.0798171298,4.25125084791e-05,0.00563025899716,-0.0306892654406,-0.0241536168625,-0.937641570551,-0.0185325144392,-0.000817673476214,0.000803349153295
1538476500000,-1.3383403062,0.000310449556083,0.0059967444321,-1.92203661741,-0.00147081866703,-0.0104230327535,-0.922110487638,0.125205619867,4.99852604456,0.0448758461443,0.0139891311612,-0.00366991458702
1538480100000,0.000382063274034,1.29527605129e-05,0.00134756270621,0.00353953135739,0.000367557097707,0.00275072577558,-0.0273020137836,-0.000473715007087,0.990846128989,0.0174470166256,0.00452979343498,0.00112517148318
1538483700000,0.000965062547059,1.68049045272e-05,0.00105130101708,0.00288968958865,0.000201704728396,0.00166671155195,-0.0258185883179,0.000126085817652,0.993588313001,0.0168713802955,0.00274583707354,0.000857300187339
1538487300000,-0.00168163188029,1.31437771642e-05,0.000625548227864,0.000257566160106,0.000173672993928,3.86001131288e-05,-0.0505806695155,-0.00185144479601,1.03310374287,0.0123106755881,0.00244647339478,0.000295470810231
1538489100000,0.00390095531529,-1.00325714681e-05,0.000203138034553,0.00274165456285,0.000616435963007,-8.59526008935e-06,0.075982655646,0.00306599412425,0.685462079909,0.222021398309,0.00200273275582,0.000835413698164
1538504400000,0.0105475845232,-0.000254949137537,0.00156690911803,0.0111404034742,-0.0015353579087,0.00252988532606,0.0463406063451,0.00632826725855,1.0696593462,-0.0575774719868,-0.0961549742129,5.53403588907e-05
1538508300000,0.00850907532702,3.32573225082e-05,0.00143503661838,0.0108233565976,0.000150712491707,0.00210423126162,-0.0405727260632,-0.057058115067,1.10959565843,-0.00606485425095,-0.036609433154,0.000371721463094
1538528700000,0.00733871886948,1.74345354892e-05,0.00134230734667,0.0111372982309,-0.000107165369732,0.00181337311686,0.0997574712182,0.00330176993743,0.92398199148,-0.0115845669407,-0.0384563599004,6.13307963852e-05
1538538300000,0.11728964573,1.4735539856e-05,0.00107566486306,0.00827328225222,4.97994203488e-05,0.00138383502573,0.182818359138,0.00331329144969,0.697446590572,-0.00280844681102,-0.0140910413648,0.000185912479732
1538540700000,0.455502025769,1.61088681886e-05,0.000958297547702,0.00694201046086,9.654066278e-05,0.00104551970468,0.0501830660485,0.00254099881766,0.494095089295,-0.00496475676795,-0.012672244352,0.000115981295023
1538542800000,-0.0791372853178,0.000489954708668,0.0232227302428,0.147224812002,0.00445194547221,0.0291261093455,0.806643281729,0.0471253613412,0.235696427563,-0.133474964401,-0.255114132587,0.00154157077724
1538545500000,-0.000879011829808,0.000139760161079,0.00341639835595,0.0167860643452,0.00782300776154,0.00236492554255,0.0956509946616,0.00845427015996,0.869017597686,-0.00159450271751,-0.00920504423238,0.000412051568375
1538547900000,-0.00235415265987,2.94123588706e-05,0.0026002463949,0.0134936778818,0.000142652996513,0.00411193733594,0.0771028802468,0.00745392940971,0.899626834667,-0.00717537864362,-0.00316462152601,0.000182718946213
1538552100000,0.0280094498709,3.57396727299e-05,0.000546279341858,0.00997678570458,0.000350592556086,0.00107384414184,0.104834834781,0.00472406683079,0.776077649663,0.047191133203,0.0214257644589,0.000562840046718
1538555400000,0.0782286991428,3.05863587097e-05,0.15007841288,0.145631571925,0.00274988945352,0.00126944127086,0.181820440798,0.0618600340885,0.264213280717,0.000744508308496,0.104546217749,0.00683200596797
1538557800000,0.392054030785,-9.53669642173e-06,-0.00191985718431,0.408883814202,-0.000131615224803,0.000591625034026,0.000961343702187,0.263981831796,-0.0578972143817,-0.00366934695737,-0.00379647821961,-9.75119696663e-05
1538559900000,-0.0621804397278,0.000207042028791,-0.00718609576981,-0.017012554615,-0.000394543005482,0.00666641440862,0.00807812612665,-0.014610260128,1.12487635091,-0.0204861288111,-0.0062847437841,0.00238022869671
1538563200000,-0.115088666595,0.000194502564915,-0.0227016598867,-0.037664132997,-0.000793883049668,0.0118084336944,0.165945746026,-0.0211560721788,0.822838760561,0.0623742472947,0.106435419675,0.00385633977026
1538566800000,-0.00882853769333,3.14259827635e-05,-0.0011589170609,0.00102256099468,0.000183511188951,7.81581399561e-05,0.00419770779301,-0.000521103506741,0.940105923955,0.0260597037267,0.0358120344773,0.00115216340522
1538568900000,-0.00486100292983,3.35279941311e-06,-0.00108650768581,-0.000454720476839,7.65719795727e-05,0.000885182601921,0.122006919564,0.000391606930905,0.866543397086,0.0105568064793,0.00136402366019,0.000364099974672
1538571600000,0.00574581888283,2.00735774647e-06,-0.00187061782705,0.0283119043537,3.89993939894e-05,-0.000297405675618,0.168784952004,0.0115579890487,0.527617411153,0.014300251344,0.211795327845,0.031698328861
1538573700000,0.284898625306,-1.15604459154e-05,-0.00184687606115,-0.00727657062539,-6.53283598129e-05,-0.000578735849018,-0.0473866872954,-0.00360255295082,0.0666473393774,0.418295453193,-0.00618022859844,-0.00037618620274
1538576100000,-0.0135158995921,6.39730106647e-05,-0.00397215349144,0.0339240877897,0.00194505956026,-0.00168279872061,0.144779205558,0.0114698716995,0.570470254514,0.00280408857572,0.222212929347,0.0277359512382
1538620500000,0.00691105291892,2.36130276094e-05,0.00132445127278,0.0110132387705,0.000102455973114,0.00164311118689,0.113396551196,0.00605487281319,0.872701453653,0.00217506537424,-0.0211031254671,6.74313147523e-05
1538624100000,0.00762330413303,2.42074325414e-05,0.00122630348711,0.0126186416835,0.000114880030967,0.00189799340569,0.0854298931243,0.00680508102962,0.880581345472,0.00123534451318,-0.00824783774005,0.000266275393638
1538627400000,0.00465657388904,1.64350947802e-05,0.0007709425546,0.00700708202541,4.50332915095e-05,0.000965530537331,0.0424322052503,0.00419513582052,0.503844471642,0.445847447195,-0.015878745495,4.09042346762e-05
1538631000000,0.00477839946585,1.29891056074e-05,0.000699651686406,0.00608636663524,0.206787596556,0.00107528894237,0.034661857661,0.172639319116,0.470157598652,0.105914780006,-0.013639999258,-6.18144175057e-06
1538633700000,-0.0206212768353,4.61974736708e-05,-0.00578785313255,-0.0218202654146,0.0318753072146,-0.0152539688482,-0.235715527458,0.00734117798292,0.916075985736,0.255494621211,0.115430167111,0.000220617488466
1538635800000,0.00519701820039,7.34510542614e-06,0.0008191488888,0.00736127081418,-0.00660370873411,0.00180190995445,0.726811284976,-0.000680446546134,0.315294678019,-0.0447027227613,-0.0108556207565,9.3246894479e-06
1538637900000,0.0100757816918,2.20011411652e-05,0.0014892373646,0.014287702145,-0.00561268597816,0.00258435131695,0.278513687294,0.00391461080102,0.699406884739,-0.00814860216799,-0.00178099557629,0.000333484702198
1538639700000,0.0105815784104,8.62935467169e-06,0.00168242776706,0.0159800187166,-0.00833914560439,0.00326726001391,0.13869470561,0.00243485466362,0.893037829506,-0.0569936918365,-0.00842085094435,0.000460522086167
1538642700000,0.0032134518026,4.10989719217e-05,0.00153702621799,0.00749684110629,0.00401409007968,-0.000352675044421,0.0586577405014,0.00556264610194,0.860357302176,0.0394673615709,0.0196696338839,0.000618565080343
1538646300000,-0.0033059382512,-3.99605258949e-05,3.12195947128e-06,-0.00696159528901,-0.0146486286934,0.00371687655945,0.779100918723,-0.0143952994993,0.401189981581,-0.113969226084,-0.028187506145,-8.16064017518e-05
1538649300000,0.0191922333694,3.92737962899e-05,0.00550013632793,0.0158951726343,-0.0408229652011,0.0125719449416,-0.555709459838,-0.0162305867036,1.7855480599,-0.259283061019,-0.0301109261406,0.00283991993385
1538652300000,-0.00220364853668,-4.74916734004e-06,-0.000609930342308,-0.00441736602184,-0.0063531330391,-0.000551317936029,1.2980694904,-0.00709263032608,-0.238950724082,-0.0314584025533,-0.00875903054641,0.00026991647614
1538654100000,0.00732953411365,2.9722018983e-05,0.00110411324183,0.011362964756,-0.0021209546271,0.00165487090745,0.0111716564856,0.0045588870682,0.925195684415,0.0172909297537,0.00999429344684,0.000968766604861
1538656500000,0.00670448582502,-3.52104700064e-06,-0.000313383360019,0.00897658385157,-0.00305759875967,-0.000197311797524,-0.0148872978765,0.00417476764911,0.959375409572,0.00855520453331,-0.00448593943004,0.000140518093181
1538659500000,-0.000645528014326,-5.55329494764e-06,-0.000215513160073,-0.00122521011983,-0.00181598055675,-0.000515050970689,0.292132619349,-0.00189997996631,0.688733696553,0.0261360026787,-0.000930707892573,-1.14820562534e-05
1538661900000,-0.00249021678032,0.298356444383,-0.000515326248366,0.437477563564,-0.00392981391847,-0.00136276545971,-0.101626945856,-0.00506769937976,0.390792220132,-0.00995013896417,-0.00305629376927,-0.000254121757212
1538680800000,0.00591538572048,0.00925728991513,0.00123354216586,0.0216318707491,0.000226717326225,0.00131358657525,0.0671932594627,0.00536419650614,0.871304630837,0.013618450753,-0.00457197839461,0.000440644062514
1538685000000,0.00445917204661,0.0114068642951,0.00106905938836,0.0202043253828,0.000227515887515,0.000676562330674,0.0500196067014,0.00271796114193,0.894608322566,0.0123560920218,-0.00667348850918,0.000323027332707
1538699700000,0.00394006270005,-0.000118702811342,0.000977303407958,0.006210730183,0.00012202871476,0.0010959329607,0.138214187203,0.12136868431,0.641853981117,0.093469821854,-0.00645366958376,0.000299216966649
1538705700000,0.00729192251019,2.32022176112e-05,0.00139548039343,0.0118411772042,0.000152628323172,0.00159074751042,0.101405198579,0.00416443443391,0.857503482788,0.00953472865477,-0.00203389032305,0.000438188636309
1538708400000,0.00526708440412,1.41006141576e-05,0.00123448963765,0.00830125599018,0.000113537495819,0.00115955872588,0.370111032991,0.00219121146747,0.608031007861,0.00213356436096,-0.00343355581742,0.000264981468497
1538710500000,0.005292371072,1.9540076475e-05,0.00124833129521,0.00835042135637,0.313681541826,0.00121628211694,0.063759308513,0.00179123776203,0.603905319837,-0.000773096628696,-0.00367841514589,0.000251792760869
1538713500000,0.00810155417108,2.90305226297e-05,0.00177659800859,0.0126854229642,-0.00993299254076,0.00223124141988,0.143124338945,0.00331029917654,0.822974047106,0.00809663822692,-0.00131632604324,0.000435747220195
1538715600000,0.14345744157,1.5792963138e-05,0.000843524148246,0.206806112814,-0.00915670724709,0.00071450794075,0.223462607764,0.000176855907804,0.43059568625,-0.000784419003382,-0.00312150851206,0.000139080164021
1538718300000,0.0052521732009,1.20857790317e-05,0.00163555622524,0.00780431416496,-0.0140094469618,0.00232998537946,0.0258788986431,0.00144420346902,0.948834715949,0.00528744835003,-0.00163027512401,0.000143554997013
1538721300000,0.035312377961,1.01649339798e-05,0.00175696750849,0.0200945898748,-0.0150964230671,0.00231277729028,0.402982145017,0.0167432599276,0.460619934108,0.0167948674643,0.00948993830604,0.0411893681248
1538723400000,0.00282900015414,1.70508649359e-05,0.000780983544362,0.0052199861841,-0.0127625926723,0.00133201843552,0.0782624637956,-0.000575723937672,0.91132795165,0.00699472256358,0.00373017004044,-0.000625170559162
1538725800000,0.269180352519,3.33636776974e-06,0.000899742639841,0.313058655616,-0.017625446387,0.00143562370472,0.00859264754177,0.230064474677,0.195643822691,-0.000979811695287,-0.00166169795794,-0.000941336048504
1538728200000,0.00554660619677,1.57526619105e-05,0.00227021358089,0.0095611376273,-0.0129748164749,0.00269891520188,0.0883258568651,0.00174221275996,0.887634813885,0.00310308380504,0.00444993113909,-0.000185446664044
1538731500000,0.00389926821581,3.82494108537e-05,0.00179072720784,0.00797971683501,-0.0152799911803,0.003414846187,0.119380838826,0.000390505774693,0.851709225026,0.01036200132,0.00744848318575,-0.000158366900581
1538735400000,-0.11443051456,-0.000188456817407,0.0234871204504,-0.131452644682,-0.448604371013,0.0574128113553,-0.507316325173,-0.200243315063,2.1907390674,0.0499682840466,0.0071634120065,-0.0105984113446
1538748300000,0.00229053670069,-6.17237859016e-06,0.000156020747562,0.00258985913037,6.08122904239e-05,0.00010197814637,-0.0201354105338,0.00368295878409,1.00231656378,0.0151656210134,-0.022390342097,-0.000497473185315
1538791200000,0.00787440499474,2.48639929797e-05,0.00223323036997,0.0122849014081,0.000154436185264,0.00188469148921,0.0910297727793,0.00706835808051,0.855901240614,0.0130948259649,0.00185726649692,0.000469561028219
1538793900000,0.0067348313291,2.13730544269e-05,0.00198889813189,0.011314348049,0.000155142363864,0.00161296738089,0.0838373865882,0.00594531966199,0.868869650046,0.00963482328638,0.00398902847881,0.000390672957634
1538795700000,0.00588997830284,1.8059402708e-05,0.00153784150884,0.00992853800247,0.000131803172707,0.00135276752589,0.128411891566,0.00520745639221,0.823155585349,0.0149801401235,0.0035199964689,0.000370693117015
1538800500000,0.00873313946946,8.05553717323e-05,0.00134756636078,0.0148955716072,0.000664383124967,-0.00134549405721,0.0590471856011,0.00655939224288,0.915400178567,-0.0141454292858,0.000213054104145,0.0010354855277
1538804100000,0.00919629328691,1.42165766798e-05,0.000443789820329,0.0197536451715,0.000192330570391,0.00120689470752,0.074888037813,0.0082576967886,0.632438101051,0.235863826288,0.00392895228117,0.000276070475968
1538806500000,0.00695803150413,9.93186613414e-06,0.000755878273909,0.0104584673998,0.000143567508348,0.00262009677375,0.0631427345153,0.00580372585741,0.902748883177,-0.00189287275157,0.00253273949466,0.000306724212722
1538808600000,0.004755873135,5.38004070189e-06,0.000365908889699,0.00708945555741,0.000118331203531,0.00135612827434,0.0539493257672,0.335487811856,0.300320878018,0.289230698152,0.00158950018551,0.000420488100661
1538812500000,0.0104291251255,3.40236744024e-05,0.000833527238553,0.0182421745283,0.000320219431917,0.00204755405542,0.127523984306,0.0017145819657,0.69372838116,0.0701165703054,0.0671609586488,0.00156938938898
1538816400000,0.00216052324738,4.50678627931e-05,0.00214756236677,0.00540743893854,0.000162339602923,-0.000161904881965,-0.002478982117,0.00666223194536,1.01761696864,-0.034773939983,0.00254280138563,0.000441976625387
1538820000000,0.0221606213048,3.50278203466e-05,0.0036252735481,0.0375609496526,0.000441732523718,0.014041920867,0.596261668465,-0.0164456768432,0.307788845272,0.00688425422002,0.0209343454165,0.00513556156638
1538822100000,0.0359079194827,0.000106628250486,0.00441289204365,0.047996903247,0.000698396204077,0.0242329258748,-0.00212309920375,-0.0759462508283,1.06270380146,-0.211604703544,0.0161595705092,0.0152383770602
1538831100000,0.00981383892142,6.18577468347e-06,-0.000169055597928,0.0207253851905,0.000281067085718,-0.000342625946262,0.117433661726,0.00754739546838,0.262400571075,0.482176711559,0.099308732485,0.000851749395291
1538834400000,-0.000263962073839,1.2400796462e-06,-0.000650577928698,-0.00199777727432,0.00020908842078,-0.00132834547221,-0.0295877466187,-0.00568029112487,1.05862194021,-0.00458370916856,-0.0137453755667,0.000195186808836
1538856000000,0.00806229313955,2.00978381304e-05,0.000781463172705,0.012041139645,0.000301819419456,0.00112907406669,0.036487151228,0.00725304151473,0.776501866377,0.061300705951,0.0889507131742,0.00124510520371
1538857800000,0.00950640957748,3.0710014586e-05,0.000959454071588,0.0147144250927,-0.0503053991897,0.00109470269563,0.0881337577359,-0.0629464317153,0.793317271859,0.100737573667,0.0971121356829,0.00148758082226
1538872200000,0.00773505698416,0.000102600404708,0.00100076519606,0.0215802776598,0.00445874530747,0.00128483339959,0.175809789767,0.0057202174241,0.784244517081,-0.0116888057285,0.00246827287836,0.00585852061696
1538880000000,0.00553687969423,2.29315217425e-05,0.000964728587062,0.0085457050026,-0.000190332650348,0.00110997787281,0.276119948998,0.00453186408606,0.701121331151,0.00764122983057,-0.00995591128839,0.000534638845903
1538885400000,0.00604178136551,1.3655177114e-05,0.000868088376077,0.00923388057751,-0.000198979997167,0.000948399717163,0.0439253337492,0.00473243787068,0.52451848344,0.404456590676,-0.00102677484188,0.000650623147633
1538887500000,0.00905931933831,2.70958728379e-05,0.00114784169043,0.0135111004735,-0.000182247637743,0.0012704517741,0.0671560264931,0.00775005321954,0.874663618864,0.0106138791307,0.00463234710964,0.000965604112977
1538890500000,0.0192776691859,2.04698190721e-06,0.00183988807685,0.0194908854115,-0.00520087196059,0.00870775923527,-0.108210732115,0.0110787332091,1.2737066677,-0.265781706385,0.00648129141245,0.000228666231222
1538892600000,0.00495355256997,1.16722860635e-05,0.00117991724378,0.00651082652904,0.134653492746,0.00326144157728,0.236691163847,0.00359124838134,0.450663401867,-0.0297786924613,0.000116836693004,1.72590041141e-05
1538896500000,0.000228790396454,2.48186327121e-05,0.000166923598393,0.00509185171012,0.0136990706952,-0.00173859950653,0.112684173895,0.000666850050761,0.71441588422,0.123229192539,0.0192317492579,0.00155519467484
1538899200000,0.00329804075267,-3.52818935299e-06,0.000615627309846,0.28425793139,-0.00521695227042,0.00166699567019,0.390781185842,0.00282894077829,0.163050707886,0.161080395769,-0.000723598947775,-0.000135162191649
1538901300000,0.00579831624852,3.16330412033e-05,0.00106315863482,0.015484844645,0.00451055873214,0.00083735839009,0.0748914746381,0.00534303758496,0.82567660635,0.0472277391341,0.00983996766007,0.000887215039142
1538904600000,0.000199941385555,-1.54740464274e-05,3.19401706871e-05,-0.00667065130879,-0.00528281140996,0.0011082866937,-0.0246163827556,-4.20908145585e-05,0.524243706065,-0.0362402127525,-0.000620128114362,0.547276769299
1538906400000,0.00705879219611,2.47528897238e-05,0.000808326614456,0.0183192252539,0.0055683895496,0.000503072976824,0.137286183558,0.00643360267156,0.749608822443,0.061141737943,0.00682019468933,0.00524117596162
1538908500000,-0.012293278129,-5.31540982592e-05,-0.0016449665027,-0.0532117254829,-0.0234038369151,0.00231508306173,-0.168119183608,2.72948693963,-1.36425089149,-0.164426340276,0.0513789362365,-0.0195201009604
1538917800000,0.00324002014305,-8.17129831402e-07,-0.000189932179419,0.00331703373587,-0.0014196892347,-0.000430254335865,0.0124057737022,-0.00169149105696,0.853990167906,0.05523245901,0.0720906610641,-0.00071245847541
1538921100000,0.00843493174825,-1.36075702013e-05,-0.000489045866601,-0.00206130652116,-0.0010769527286,-0.00119509614904,0.298972436166,0.00187551874372,0.689531094213,-0.00192690574827,0.00166613855864,0.000293070913196
1538926200000,0.00478760329005,-3.01049490054e-05,-0.00031975584915,0.000678558058567,-0.00432927536477,-0.00315071161934,-0.0723080049662,-0.00886209656305,0.789151648616,0.0678013607452,0.227355793988,-0.00278500590015
1538938500000,0.0077252128602,1.96519039979e-05,0.00101340342482,0.0109001734819,0.000348055108643,0.00132786248309,0.0727902899682,0.0134408856265,0.788323467429,0.0531906873573,0.0379028873403,0.00321010397736
1538943000000,0.00715938074846,1.78059645151e-05,0.000910380589837,0.0070036687154,0.000320096588731,0.00121722528118,0.0326069218303,0.0145288674252,0.917038712593,-0.0124831227617,0.0188334482779,0.00115798306361
1538966700000,0.00531078906344,1.1719067945e-05,0.00104785685948,0.00806400790715,0.000156321814821,0.00097015309803,0.0623444809009,0.00502813372051,0.917449903839,-0.00126397892205,-0.00393341007678,0.000164348650692
1538969100000,0.00482997656658,1.663413254e-05,0.00104787814361,0.00687130088644,0.000134243199049,0.000886119214279,0.0493997155895,0.00432565206371,0.568930847811,0.359594555129,-0.000379050975025,0.000206228539713
1538971200000,0.0300890883803,1.90125641955e-05,0.00154072114336,0.0217163344795,0.000114307232861,0.00120826237281,0.296707486187,0.0222435401888,0.621974998936,0.00143604424229,-0.0022065536206,0.000241662247009
1538974200000,0.00768336885816,-4.05227758987e-06,0.00115918681994,0.0100551409431,0.000118322810248,0.0061227325663,0.102701339898,0.00685301324754,0.881805748229,-0.0189338180321,-0.0211679889445,-0.000261199979088
1538977800000,0.00456994642436,2.86383744217e-05,0.00129898166267,0.0069920157342,3.30468473396e-05,0.00207155972588,0.0424227246254,0.00413656913445,0.939394382614,-0.00670696029899,-0.00377794984665,7.82522535996e-05
1538980500000,0.00456067921979,3.70298178491e-06,0.00130610168518,0.210444139927,-9.53738173663e-07,0.154597131933,0.177604019129,0.00404357382055,0.447236802813,-0.00973137908368,-0.00170012788425,9.60697290864e-05
1538983800000,0.0226274743501,2.62313333049e-05,0.00433537214725,0.121351313889,0.00151276098554,-0.000660137170277,0.123645979157,0.0382325084204,0.590116569093,-0.0076069944664,0.0934998451328,0.00554342882704
1538985900000,0.00728770874407,2.5990028673e-05,0.00186521792832,0.00886774868228,-3.67213037819e-05,-0.000194385994479,0.0812113348883,0.00604996766716,0.890205011908,-0.00483471837969,-0.00113264221604,0.000447639227725
1538987700000,0.000773400166457,5.55323761166e-07,0.000528329313561,0.865797168896,-0.00019874386982,-0.00129147971405,0.0338059579151,0.000520706358166,0.113544924326,-0.0157406625559,-0.00572327001904,7.12571957943e-05
1538989800000,0.00424812730934,1.43103579839e-05,0.00136903841212,-0.00890626184283,-3.69361664049e-05,0.00128347937269,0.0428905497972,0.00373504046685,0.94883826303,-0.0156751978887,0.00141962561737,0.000756130165336
1538992200000,0.00286855743669,4.6848686609e-05,0.0027144456915,-0.0486117130469,-0.000138412882674,0.000908395028775,0.0249315182457,0.00200490921976,0.998767303791,-0.0297183949503,-0.00383180405335,0.00191144433555
1538994300000,-0.0103413514838,4.33868435711e-06,0.000524023001387,-0.0742374951168,-0.000331481061386,-0.00118793362399,2.03653446528,-0.0107291132316,-0.914097402562,-0.0423816113627,-0.0171591406005,0.000500358435627
1538997000000,-0.00485412864704,-3.15657851036e-07,-0.00059591913623,-0.0328547796168,0.676409725538,-0.00246837633489,-0.126823260798,-0.00492221145033,-0.214592824513,-0.00749424160566,0.706456236523,0.000346306071404
1539000000000,0.0108725115916,1.5933140368e-05,0.0013251189198,0.0108344302142,-0.00155100833403,0.000164124906514,-0.0143470383845,0.010532979156,0.919576833806,0.0161770969032,-0.000367966752104,0.000683746714523
1539002700000,0.00360242082737,1.234986151e-06,0.000662997080543,-0.00466325664558,0.028347960845,0.000461729986838,0.0195454983143,0.00219561287474,0.881481571457,0.0397285774069,0.00668531957324,0.000198843834946
1539004800000,0.0102417151106,2.43609778372e-05,0.00164536583858,0.0300532727659,0.00382023494015,0.00348226072748,0.140200299806,0.00956504722418,0.748228535165,0.0247684865177,0.00995155815079,0.000411340942819
1539006600000,-0.00247024953843,-1.37590437414e-05,-0.000620901731737,-0.0162020103001,0.815786066854,-0.00166122237908,-0.0448383657777,-0.00226415824479,0.243887154389,0.00650539932776,-0.00487345149321,-0.000131368054889
