timestamp,p01,p02,p03,p04,p05,p06,p07,p08,p09,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p01_pre,p01_pre_dev,p01_pre_dev_rate,p02_pre,p02_pre_dev,p02_pre_dev_rate,p03_pre,p03_pre_dev,p03_pre_dev_rate,p04_pre,p04_pre_dev,p04_pre_dev_rate,p05_pre,p05_pre_dev,p05_pre_dev_rate,p06_pre,p06_pre_dev,p06_pre_dev_rate,p07_pre,p07_pre_dev,p07_pre_dev_rate,p08_pre,p08_pre_dev,p08_pre_dev_rate,p09_pre,p09_pre_dev,p09_pre_dev_rate,p10_pre,p10_pre_dev,p10_pre_dev_rate,p11_pre,p11_pre_dev,p11_pre_dev_rate,p12_pre,p12_pre_dev,p12_pre_dev_rate,p13_pre,p13_pre_dev,p13_pre_dev_rate,p14_pre,p14_pre_dev,p14_pre_dev_rate,p15_pre,p15_pre_dev,p15_pre_dev_rate,p16_pre,p16_pre_dev,p16_pre_dev_rate,p17_pre,p17_pre_dev,p17_pre_dev_rate,p18_pre,p18_pre_dev,p18_pre_dev_rate,p19_pre,p19_pre_dev,p19_pre_dev_rate,p20_pre,p20_pre_dev,p20_pre_dev_rate,p21_pre,p21_pre_dev,p21_pre_dev_rate,p22_pre,p22_pre_dev,p22_pre_dev_rate,p23_pre,p23_pre_dev,p23_pre_dev_rate,p24_pre,p24_pre_dev,p24_pre_dev_rate,p25_pre,p25_pre_dev,p25_pre_dev_rate,p26_pre,p26_pre_dev,p26_pre_dev_rate,p27_pre,p27_pre_dev,p27_pre_dev_rate,p29_pre,p29_pre_dev,p29_pre_dev_rate,p30_pre,p30_pre_dev,p30_pre_dev_rate,p31_pre,p31_pre_dev,p31_pre_dev_rate,p32_pre,p32_pre_dev,p32_pre_dev_rate,p33_pre,p33_pre_dev,p33_pre_dev_rate,p34_pre,p34_pre_dev,p34_pre_dev_rate,p35_pre,p35_pre_dev,p35_pre_dev_rate
1538566800000,110101.73,36743.77,90016.24,52386.1,130929.92,68457.74,89777.23,41965.06,47878.51,350082.29,98321.88,93665.77,82940.3,61089.27,157069.44,116340.73,82118.67,70087.39,243772.32,13164.19,106092.94,37597.31,36791.53,73952.6,24720.28,4694.14,7.85,29301.07,58755.93,1469.26,9489.1,22103.81,769.45,18.17,232054.24,71542.5202348,38559.2097652,0.538969128271,23610.1853381,13133.5846619,0.556267749438,59877.7174886,30138.5225114,0.503334525354,39323.4360536,13062.6639464,0.332185212112,81060.2834909,49869.6365091,0.615216655574,37813.0532713,30644.6867287,0.810426138002,51427.9353107,38349.2946893,0.74568995348,20089.1291051,21875.9308949,1.0889437158,25375.0238626,22503.4861374,0.886836058132,226935.155283,123147.134717,0.542653404948,63996.5447808,34325.3352192,0.536362319823,56140.3499202,37525.4200798,0.668421556565,58426.4303391,24513.8696609,0.419568156374,36829.1869041,24260.0830959,0.658718943729,89044.3515996,68025.0884004,0.76394613671,76417.4621572,39923.2678428,0.522436452557,51094.8306166,31023.8393834,0.607181568251,42565.3790303,27522.0109697,0.646582072021,162734.330179,81037.989821,0.497977222949,11664.7239204,1499.46607956,0.128547069762,72534.5922488,33558.3477512,0.462653014386,23122.3457458,14474.9642542,0.626016253426,24995.4714338,11796.0585662,0.471927828905,44365.1450657,29587.4549343,0.666907656687,14934.6946854,9785.58531463,0.655224999291,3217.51408349,1476.62591651,0.458933784966,8.86284671157,-1.01284671157,-0.114280066499,39479.4855032,19276.4444968,0.488264835549,1402.02559306,67.2344069361,0.047955192308,4953.67983589,4535.42016411,0.915565865045,14305.9384037,7797.87159628,0.545079349304,530.071470187,239.378529813,0.451596705871,29.9450832005,-11.7750832005,-0.39322259089,187737.765943,44316.4740567,0.236055190249
1538568900000,69050.86,23829.18,57598.41,32517.81,77965.78,39922.45,55195.57,23669.42,27825.29,243367.18,62842.4,57325.55,55098.44,37739.92,94196.44,543477.92,619752.09,41263.45,143503.92,7862.95,68283.28,21679.64,23362.53,46661.03,15178.32,3169.52,20.18,16564.53,518569.06,1076.25,5051.85,11143.71,615.5,11.13,146150.44,70848.3924739,-1797.53247389,-0.0253715350642,23484.8524439,344.327556085,0.0146616870132,58639.0486603,-1040.63866034,-0.0177465133578,38935.4930283,-6417.68302834,-0.164828605706,81190.0329816,-3224.25298155,-0.0397124235962,37929.414443,1993.03555698,0.0525459089271,51442.648294,3752.92170605,0.0729535090146,20375.0266296,3294.39337044,0.161687806859,25491.7066734,2333.58332656,0.0915428439709,224894.233202,18472.9467983,0.0821405979838,63283.4135326,-441.013532572,-0.00696886447735,55804.6408864,1520.9091136,0.0272541689981,58244.5343699,-3146.09436988,-0.054015272058,36802.359886,937.560113989,0.0254755433318,89264.7207896,4931.71921044,0.0552482455198,75972.7623885,467505.157611,6.15358903525,50973.0520755,568779.037925,11.1584261637,42337.9788151,-1074.52881514,-0.0253797853655,161567.447122,-18063.527122,-0.111801773462,11640.0584346,-3777.1084346,-0.324492222769,71767.4468485,-3484.16684846,-0.0485480116886,23095.1421783,-1415.50217834,-0.0612900395853,24912.7064849,-1550.17648488,-0.0622243306171,44214.7392327,2446.29076731,0.0553274950788,14925.0677229,253.252277082,0.0169682497784,3170.17170142,-0.651701423411,-0.000205572910489,10.1558902146,10.0241097854,0.987024236542,39280.8312151,479288.228785,12.2015806173,1364.90835547,-288.658355474,-0.211485521586,4927.91930594,123.930694057,0.0251486857562,14183.1891441,-3039.47914411,-0.214301530722,516.505086284,98.9949137159,0.191662998767,28.9031551516,-17.7731551516,-0.614920933662,184701.397189,-38550.9571888,-0.208720441618
1538571600000,70845.81,23011.94,431975.17,34297.17,80189.46,40733.72,394061.0,21167.9,26086.43,254527.33,66823.37,58979.74,52929.42,39742.7,95523.09,73269.88,55648.29,43458.86,145789.23,409959.88,70995.35,404043.55,23287.88,47945.09,14979.65,3832.52,7.04,15515.45,35515.99,1123.23,5628.47,11213.86,536.01,1.16,157452.99,69520.5869743,1325.22302568,0.0190623106529,23011.6652874,0.274712564296,1.19379697586e-05,57326.8810762,374648.288924,6.53529865729,38245.3666415,-3948.19664152,-0.10323333225,80918.2763332,-728.816333238,-0.00900681979725,37886.3790663,2847.34093367,0.0751547390867,51041.4630905,343019.536909,6.72040956783,20393.8281495,774.071850513,0.037956181882,25432.7659713,653.664028666,0.0257016491797,222935.525521,31591.8044791,0.141708255808,62387.9535874,4435.41641261,0.0710941160523,55214.4610626,3765.27893739,0.0681937098529,57511.8618701,-4582.44187007,-0.0796782041316,36504.9111249,3237.78887514,0.0886946105433,88874.621908,6648.46809199,0.0748072728667,79055.3766313,-5785.49663128,-0.0731828355997,55210.2678857,438.022114335,0.00793370746257,41664.2341969,1794.62580305,0.0430735338749,158365.81921,-12576.5892096,-0.0794147958968,11487.0578985,398472.822101,34.6888494531,70274.0425912,721.307408823,0.0102642082656,22827.6490194,381215.900981,16.6997442731,24458.5179961,-1170.63799607,-0.047862180213,43926.3527047,4018.73729532,0.0914880714623,14826.368048,153.281952019,0.0103384693758,3147.67810606,684.841893936,0.217570498272,9.71798730891,-2.67798730891,-0.275570159106,42693.5651435,-7177.57514353,-0.168118430012,1363.15457428,-239.924574284,-0.176006873182,4903.50490959,724.965090409,0.147846306627,13804.113169,-2590.25316902,-0.187643576759,502.671344822,33.3386551781,0.0663229673256,26.1867986826,-25.0267986826,-0.955702870975,180904.621038,-23451.6310382,-0.129635334375
1538573700000,72205.71,23098.14,63283.18,34265.22,80655.4,699519.8,53148.93,18744.12,24889.4,249985.85,67738.33,60946.77,56928.45,39607.07,97311.93,75945.77,55897.76,44625.02,621781.13,8904.61,74348.51,23063.38,24495.76,47898.36,15576.61,4091.61,13.63,16755.71,35228.67,1044.04,6396.62,13236.48,697.39,2.97,594778.92,68956.8903002,3248.81969977,0.0471137791398,22858.5212325,239.618767456,0.0104826889289,60359.3155405,2923.86445953,0.0484409810374,37813.0988343,-3547.87883431,-0.0938267146488,80942.6100805,-287.210080463,-0.00354831750764,37855.7622274,661664.037773,17.4785554125,53895.8031433,-746.873143254,-0.0138577236018,20379.9175051,-1635.79750511,-0.0802651681342,25337.3778357,-447.977835658,-0.0176805128993,223492.8135,26493.0364997,0.118540887668,62298.4299481,5439.90005186,0.0873200184401,55010.4330265,5936.33697349,0.107912929364,57178.3090969,-249.859096919,-0.00436982311763,36482.7785154,3124.29148458,0.0856374325563,88866.7308183,8445.19918167,0.0950321802536,78805.9441823,-2860.17418226,-0.036293888893,54937.9256887,959.834311266,0.017471251403,41387.7987217,3237.22127835,0.0782168024958,156673.19119,465107.93881,2.96865044542,14748.1042467,-5843.49424674,-0.396220025908,69691.4147731,4657.09522691,0.0668245183725,25923.4893439,-2860.10934393,-0.110328872243,24251.1809655,244.579034541,0.0100852422358,43785.9689696,4112.3910304,0.0939202928969,14745.420377,831.189623028,0.0563693405666,3160.21199397,931.398006029,0.294726432216,10.3074562419,3.32254375811,0.322343717028,42378.141776,-7149.47177597,-0.168706589679,1344.47371972,-300.43371972,-0.22345823151,4885.17231805,1511.44768195,0.309394957548,13666.8829663,-430.402966282,-0.0314924015479,515.31342708,182.07657292,0.353331707173,24.7597401423,-21.7897401423,-0.880047206355,177575.648741,417203.271259,2.34943965694
1538576100000,102428.59,36304.84,111420.94,45247.78,100335.44,51820.89,79958.69,23929.28,31417.21,374661.28,103682.39,78549.77,86506.99,47339.61,141002.94,102267.44,73665.23,54986.02,233672.85,68467.02,100949.17,32260.34,39427.45,64939.1,20668.11,6706.17,19.02,21955.48,87944.36,8270.11,8044.66,22799.81,1304.04,34.79,143015.31,68395.3248266,34033.2651734,0.497596367291,22688.4986584,13616.3413416,0.600142898239,60096.5709934,51324.3690066,0.854031572155,37421.4188754,7826.36112461,0.209141218046,80894.6028244,19440.8371756,0.240323043773,50075.939292,1744.95070798,0.0348460904108,53522.6946486,26435.9953514,0.493921233319,20152.0593635,3777.22063651,0.18743596217,25059.2654862,6357.94451375,0.253716315717,224274.674183,150386.605817,0.67054653569,61794.5985731,41887.7914269,0.6778552235,54811.7459765,23738.0240235,0.433082792759,56675.1330919,29831.8569081,0.526365890658,36322.0653545,11017.5446455,0.303329244579,88949.012449,52053.927551,0.585210854149,78562.6280744,23704.8119256,0.301731402152,54841.7145683,18823.5154317,0.343233532721,41161.2598037,13824.7601963,0.335868247528,168404.903716,65267.9462842,0.387565592474,14706.283427,53760.736573,3.65563038682,69293.5008322,31655.6691678,0.456834606242,25660.4007905,6599.93920953,0.257203278445,24001.8944335,15425.5555665,0.642680752108,43801.3135338,21137.7864662,0.482583392161,14689.4564054,5978.65359463,0.407003052369,3176.62319131,3529.54680869,1.11110024581,11.0342053741,7.98579462588,0.723730831095,42031.7973608,45912.5626392,1.09232927265,1306.95100062,6963.15899938,5.32778887354,4945.70835927,3098.95164073,0.626594092416,13493.9569943,9305.85300574,0.689631144496,532.385003928,771.654996072,1.44943037534,23.3281791406,11.4618208594,0.491329425686,184011.431955,-40996.121955,-0.222791168567
1538620500000,72540.03,22349.53,62627.75,31871.76,69693.11,32822.2,52113.65,18208.54,24192.15,224775.94,63852.04,55885.91,52517.5,33133.89,85976.66,66508.41,50111.75,42092.97,149752.32,7695.49,68371.77,23318.31,22695.35,43285.88,13243.46,3557.79,2.23,15838.54,37017.32,1389.05,5097.25,12468.56,541.04,30.5,173101.68,37898.660217,34641.369783,0.914052623092,13397.9883348,8951.54166517,0.668125799296,34370.209597,28257.540403,0.822152111797,16113.2482668,15758.5117332,0.97798479067,36016.8470546,33676.2629454,0.935014186398,15797.8412843,17024.3587157,1.07763829306,28058.4141993,24055.2358007,0.857326990394,10334.2769224,7874.26307755,0.76195588106,13511.8072225,10680.3427775,0.790445171523,116076.194031,108699.745969,0.936451671914,34250.7845602,29601.2554398,0.864250434548,28913.3332408,26972.5767592,0.932876764316,24506.7292732,28010.7707268,1.14298282788,17071.1353823,16062.7546177,0.940930656222,44101.2518134,41875.4081866,0.949528788066,32879.9210974,33628.4889026,1.02276671538,25255.3949129,24856.3550871,0.984199818405,19023.6050525,23069.3649475,1.21267051559,79360.8903435,70391.4296565,0.886978829896,4127.85603736,3567.63396264,0.864282555001,33086.3029875,35285.4670125,1.06646750548,10572.5961481,12745.7138519,1.20554248677,10733.9445147,11961.4054853,1.11435320622,22395.9834208,20889.8965792,0.932751921926,6841.13607731,6402.32392269,0.935856829968,2012.06806189,1545.72193811,0.768225472783,14.146530957,-11.916530957,-0.842364180534,21671.3115754,15346.0084246,0.708125503672,745.635451457,643.414548543,0.862907667931,2448.67110466,2648.57889534,1.08163929827,7056.57274289,5411.98725711,0.766942743213,556.420034731,-15.3800347313,-0.0276410513124,12.6024170676,17.8975829324,1.42017065745,95926.6154071,77175.0645929,0.804521917774
1538624100000,77177.36,22941.27,59302.97,37247.73,74168.81,37387.92,52196.3,20481.51,24447.27,227189.54,174610.49,59960.75,188990.64,39492.61,95312.35,78440.97,57376.03,49041.94,170956.78,9854.08,77576.68,24668.85,149579.86,46664.82,15559.22,3949.54,1.99,17467.65,40516.2,1524.28,5185.45,14583.7,448.92,1.46,186149.81,43609.0501206,33568.3098794,0.769755584829,15176.1241884,7765.1458116,0.511668573293,38735.5783393,20567.3916607,0.530969009436,18496.9437092,18750.7862908,1.01372348781,42051.4501343,32117.3598657,0.763763431776,18628.7027575,18759.2172425,1.00700609627,32587.2633464,19609.0366536,0.601739288299,11782.2340841,8699.27591591,0.738338404569,15554.7279649,8892.54203506,0.57169383194,134170.49223,93019.0477702,0.69328990469,39362.6797018,135247.810298,3.43594011695,33875.0669214,26085.6830786,0.770055543778,28600.4927457,160390.147254,5.60795048813,19935.6700892,19556.9399108,0.981002385341,51747.8210583,43564.5289417,0.84186209295,38821.0951711,39619.8748289,1.02057591766,29367.2506721,28008.7793279,0.95374196382,22705.1389502,26336.8010498,1.15994890441,87320.5054763,83636.2745237,0.957807952068,4595.53663693,5258.54336307,1.14427188347,38273.0464133,39303.6335867,1.0269272313,12006.0590724,12662.7909276,1.05470003531,12157.3822478,137422.477752,11.3036239999,25616.9311169,21047.8888831,0.821639750172,7877.90737989,7681.31262011,0.975044799298,2279.4325468,1670.1074532,0.732685621928,14.1175787799,-12.1275787799,-0.859040984929,23253.2658061,17262.9341939,0.742387513989,774.121050458,750.158949542,0.969046054358,2810.56313164,2374.88686836,0.84498613165,7252.53871898,7331.16128102,1.01084069525,548.274325876,-99.3543258758,-0.181212800211,13.1575915387,-11.6975915387,-0.889037443083,108609.974479,77539.8355212,0.713929230657
1538627400000,77315.72,28153.83,59971.0,38406.98,75775.76,38122.11,54651.43,21098.8,25953.55,250472.26,83509.96,61270.1,64617.95,38578.8,95167.68,77312.54,56090.18,45471.69,188038.04,9298.92,84036.23,25381.49,28718.64,47448.85,17689.11,4043.98,3.79,18559.93,46325.02,3983.8,5480.08,16907.06,527.76,42.46,375821.74,49023.3380723,28292.3819277,0.57712067436,16884.3333026,11269.4966974,0.667452868614,42820.9058835,17150.0941165,0.40050750358,20947.385381,17459.594619,0.833497560745,47409.2595322,28366.5004678,0.598332493436,21522.3552012,16599.7547988,0.771279659853,36572.3927566,18079.0372434,0.494335641744,13329.135039,7769.66496095,0.582908413651,17519.9984622,8433.55153783,0.48136713916,151274.795334,99197.4646662,0.65574350603,47034.6232764,36475.3367236,0.775499710273,38089.6477083,23180.4522917,0.608576179786,35556.2555129,29061.6944871,0.817344066971,22691.1915943,15887.6084057,0.700166332809,58747.492774,36420.187226,0.619944537311,44449.4456326,32863.0943674,0.739336428153,33253.450926,22836.729074,0.686747643871,25999.3019696,19472.3880304,0.748958108687,97568.0293305,90470.0106695,0.927250568554,5149.69984256,4149.22015744,0.805720776802,43502.1418882,40534.0881118,0.931772238159,13520.4909813,11860.9990187,0.877260968934,16704.2601085,12014.3798915,0.719240470003,28727.0584965,18721.7915035,0.651712792169,9006.69848271,8682.41151729,0.96399491267,2573.32260879,1470.65739121,0.571501367992,14.3742280225,-10.5842280225,-0.73633366647,25362.4997194,20962.5202806,0.826516333665,890.420619164,3093.37938084,3.47406530606,3179.45374522,2300.62625478,0.723591673018,8063.75326542,8843.30673458,1.09667377504,545.268051135,-17.5080511353,-0.0321090720405,13.0372325831,29.4227674169,2.25682614999,120186.316333,255635.423667,2.12699275147
1538631000000,77554.63,31448.45,59315.36,36228.91,80045.71,38018.51,54360.53,20917.48,25876.54,252236.9,71157.06,61579.53,72298.27,43310.93,93788.94,79399.02,56080.82,45035.13,181917.89,11855.96,76386.45,25978.03,32709.77,46886.66,17374.38,3409.26,16.04,18415.9,44824.08,1950.26,5382.7,22975.59,682.65,18.35,261100.31,54449.9704921,23104.6595079,0.424328228263,18633.6821375,12814.7678625,0.687720643081,46880.6526399,12434.7073601,0.265241771602,23380.8821893,12848.0278107,0.549509967449,53424.1083837,26621.6016163,0.498306895926,24547.2309437,13471.2790563,0.548790170559,40634.2928889,13726.2371111,0.337799334877,14894.2390397,6023.24096032,0.404400717907,19374.6971445,6501.84285547,0.33558423169,170788.019513,81448.8804874,0.47690043318,52447.0519632,18710.0080368,0.356740890793,42780.7217585,18798.8082415,0.439422418997,40448.6756176,31849.5943824,0.787407594837,25892.7627961,17418.1672039,0.672704081101,66220.8683401,27568.0716599,0.416304895282,50617.6160734,28781.4039266,0.568604493044,37561.4665727,18519.3534273,0.49304127653,29685.3952216,15349.7347784,0.517080357657,109114.298027,72803.5919732,0.667223208046,5894.5038694,5961.4561306,1.01135842179,49387.1279573,26999.3220427,0.546687429689,15340.8173523,10637.2126477,0.693392822784,18661.4237994,14048.3462006,0.752801412776,32032.9199989,14853.7400011,0.463702341265,10413.8760478,6960.50395222,0.668387440017,2778.4671933,630.792806702,0.227029064163,15.2968925161,0.743107483939,0.04857898316,28003.6022047,16820.4777953,0.600654075586,1030.60892021,919.65107979,0.892337589707,3480.11087313,1902.58912687,0.546703595439,8958.50146753,14017.0885325,1.56466888835,512.104504681,170.545495319,0.333028695823,18.8299167237,-0.479916723659,-0.0254869275686,133422.067024,127678.242976,0.956949969549
1538633700000,52968.55,16177.01,41672.78,21292.54,53478.62,24048.86,36564.25,13489.34,16752.34,171004.03,47344.38,42833.53,45534.45,24812.24,60301.79,46075.8,34873.03,27501.77,115740.99,5325.26,47030.44,14187.77,15968.14,29472.02,9607.89,2065.36,1.19,10352.23,27912.5,1028.28,3462.53,10063.9,479.87,20.16,156733.04,58740.2217459,-5771.67174594,-0.0982575750378,20058.4981493,-3881.4881493,-0.193508413262,50101.4965637,-8428.71656369,-0.16823283019,25402.8964642,-4110.3564642,-0.161806606187,58346.9996263,-4868.37962627,-0.0834383885625,26741.9548217,-2693.09482173,-0.100706729919,43600.3340289,-7036.08402893,-0.161376837716,16065.236675,-2575.89667498,-0.160339790013,20805.9088866,-4053.56888659,-0.194827772662,185635.257567,-14631.227567,-0.078817072569,56508.8367464,-9164.45674636,-0.162177409305,46357.983141,-3524.45314101,-0.0760268868965,44426.3401957,1108.10980431,0.0249426308679,28261.1580157,-3448.91801574,-0.12203739188,71780.8956809,-11479.1056809,-0.159918674349,55151.5806678,-9075.78066782,-0.164560662776,40860.5933959,-5987.56339594,-0.1465363789,32335.2419252,-4833.47192524,-0.149479998833,118079.701258,-2338.71125823,-0.0198062091394,6467.96037874,-1142.70037874,-0.176670899608,53644.110561,-6613.670561,-0.123287915334,16611.5699614,-2423.7999614,-0.145910348452,20171.4429089,-4203.30290889,-0.208378891281,34503.5033303,-5031.48333031,-0.145825288584,11332.5695938,-1724.67959377,-0.152187866971,2983.448385,-918.088385003,-0.307727256023,15.3069446781,-14.1169446781,-0.92225750958,29967.7921507,-2055.29215069,-0.0685833691169,1098.75324825,-70.4732482485,-0.0641392854681,3761.76812079,-299.238120793,-0.0795471999295,9741.94395993,321.956040071,0.0330484389353,495.296170164,-15.4261701643,-0.031145345136,19.3265534947,0.833446505257,0.0431244249257,141146.695135,15586.3448655,0.110426566138
1538635800000,69149.52,395016.49,54618.69,30292.34,72527.68,32926.36,50887.16,17350.52,23269.05,214389.52,58206.22,53642.71,56183.87,36650.32,85767.65,65288.0,48214.89,38508.85,147006.23,7547.71,63487.28,20694.04,23986.26,41016.91,13376.0,3534.21,2.21,15444.3,37174.57,1135.85,4675.53,12116.81,610.18,18.84,176057.76,61279.8067436,7869.71325642,0.128422618716,20491.0133469,374525.476653,18.2775478359,52177.0588439,2441.63115611,0.046795109004,26500.3829089,3791.95709112,0.143090652847,61254.5499213,11273.1300787,0.18403743221,28213.3169155,4713.04308448,0.167050301054,45200.2495265,5686.91047355,0.125815908831,16716.2289555,634.291044475,0.0379446253196,21736.4011605,1532.64883951,0.0705106989973,194674.135993,19715.3840067,0.101273771711,58657.3829732,-451.162973248,-0.00769149509199,48555.3756503,5087.33434972,0.104773864512,46872.1363406,9311.73365939,0.198662454635,29649.7164714,7000.60352857,0.236110302617,74985.9604054,10781.6895946,0.143782776621,57734.5056766,7553.49432337,0.130831540599,42819.4794669,5395.41053313,0.126003646011,33933.3518796,4575.49812036,0.134837788397,123247.37824,23758.8517599,0.192773688975,6748.79744414,798.912555856,0.118378505573,55954.8094922,7532.47050781,0.134617034285,17316.2917658,3377.74823423,0.195061868899,21026.3859112,2959.87408882,0.140769512237,35944.5959458,5072.31405422,0.141114788489,11701.3361784,1674.66382157,0.143117315496,3110.40679282,423.803207185,0.136253305569,15.3676427123,-13.1576427123,-0.856191346886,30806.1999291,6368.3700709,0.206723649316,1137.44061872,-1.59061871626,-0.00139841912631,3990.0115674,685.5184326,0.171808632887,10218.4927553,1898.31724465,0.18577272501,462.736707101,147.443292899,0.318633232756,21.4351011242,-2.59510112425,-0.121067827448,143688.408713,32369.3512868,0.225274617325
1538637900000,69543.69,22417.34,54914.4,30669.0,71422.42,34628.91,48409.7,18413.07,273602.27,219740.55,58626.17,53886.63,55801.1,35792.73,84934.36,66505.72,48148.61,39194.91,149105.88,7677.43,63822.46,21701.13,25864.07,40294.1,13511.59,3067.71,0.63,16580.71,37720.46,1086.58,4424.82,11970.87,434.57,24.07,441218.75,64575.8445362,4967.84546384,0.0769303986579,31607.3952872,-9190.05528717,-0.290756489223,54650.2696346,264.130365422,0.00483310269442,28039.7608121,2629.23918793,0.0937682459401,64823.6796974,6598.74030257,0.101795213314,29868.9828738,4759.92712623,0.159360201395,47415.8348642,993.865135809,0.0209606166095,17506.7294663,906.340533744,0.0517709795819,22738.1889388,250864.081061,11.0327204043,205389.892314,14350.6576862,0.0698703209031,61237.8507518,-2611.68075178,-0.0426481452193,51147.2611399,2739.36886007,0.0535584662602,49635.803939,6165.29606102,0.124210661896,31484.7330454,4307.9969546,0.136828123916,79225.4955005,5708.86449947,0.0720584259322,61067.0149929,5438.70500713,0.089061255209,45206.3873834,2942.22261661,0.0650842234231,35917.8124961,3277.09750386,0.0912387831026,130813.997745,18291.8822548,0.139831230374,7120.87584018,556.554159821,0.0781581047489,59110.2157385,4712.24426153,0.0797196254938,18305.4008864,3395.72911356,0.185504220018,22318.5778242,3545.49217577,0.158858337825,37932.0418083,2362.05819173,0.062270789526,12332.5996694,1178.9903306,0.095599497446,3274.70369267,-206.993692674,-0.0632098999175,15.4239776582,-14.7939776582,-0.95915450515,32604.2741133,5116.18588671,0.156917644261,1183.35739159,-96.7773915909,-0.0817820484992,4228.4149359,196.405064099,0.046448862535,10729.0003209,1241.86967909,0.115748871465,448.240064379,-13.6700643789,-0.0304971943948,21.7927366459,2.27726335405,0.104496438013,150757.479906,290461.270094,1.92667899646
1538639700000,88069.44,26676.68,67886.23,39106.48,86470.87,42335.01,59140.54,22857.51,29164.5,263778.44,74541.24,68430.36,67361.0,44694.35,106361.73,81317.91,59741.61,48362.36,182836.28,9151.43,79001.18,27983.26,30529.58,49653.2,16298.62,3357.96,10.47,19483.85,44903.94,1360.33,5310.54,15262.03,544.0,33.9,235286.18,67174.5682096,20894.8717904,0.311053310015,32285.6258277,-5608.94582767,-0.173728886583,56568.9433526,11317.2866474,0.200061835642,29401.4107532,9705.06924675,0.330088556913,67604.3526455,18866.5173545,0.279072524418,31304.5509161,11030.4590839,0.352359601435,49050.6007921,10089.9392079,0.205704701777,18050.9597774,4806.55022263,0.266276712259,25373.9412976,3790.55870243,0.14938785654,213669.127249,50109.3127513,0.234518263806,63376.249338,11164.990662,0.176169949762,53198.9748996,15231.3851004,0.286309748058,51906.7020889,15454.2979111,0.297732225111,32938.9099066,11755.4400934,0.356886130316,82263.9265144,24097.8034856,0.292932814013,63722.3172074,17595.5927926,0.276129205022,47053.1239918,12688.4860082,0.269662987954,37563.9500593,10798.4099407,0.287467370275,137084.979605,45751.3003947,0.33374407996,7447.87783095,1703.55216905,0.228729875506,61744.5070116,17256.6729884,0.27948515299,19311.5616679,8671.69833208,0.449041795852,23404.5597975,7125.02020248,0.304428720904,39592.1035645,10061.0964355,0.254118764342,12884.2497587,3414.37024129,0.265003419309,3389.88599078,-31.9259907799,-0.00941801313282,15.4539562032,-4.98395620315,-0.32250358016,34173.5696919,10730.3703081,0.313996179062,1222.00362488,138.326375121,0.113196370539,4398.73163033,911.808369674,0.207288929242,11263.2665356,3998.76346439,0.355026976566,466.868425374,77.1315746259,0.165210518497,23.5836320086,10.3163679914,0.437437625707,160000.637282,75285.5427179,0.470532767848
1538642700000,27647.58,9345.87,21709.68,10344.37,20485.51,9910.85,20403.31,5818.71,8221.99,106073.52,25323.13,19647.61,27425.78,13711.62,33618.31,18443.0,20021.46,13022.84,59244.53,2357.41,22715.01,6939.5,7419.29,11352.43,4608.31,893.42,9.46,5185.3,11912.49,623.24,1175.7,3383.61,226.52,30.44,102276.77,71013.7333852,-43366.1533852,-0.61067277156,33228.6630854,-23882.7930854,-0.718740715629,58670.5225492,-36960.8425492,-0.629972956491,31496.7810575,-21152.4110575,-0.671573740151,70933.7679493,-50448.2579493,-0.711202286411,33293.8102098,-23382.9602098,-0.702321544529,50667.7136556,-30264.4036556,-0.597311413365,18808.4703051,-12989.7603051,-0.690633533424,26319.3526522,-18097.3626522,-0.6876066783,222875.62061,-116802.10061,-0.524068537825,65848.5483205,-40525.4183205,-0.615433739302,55686.5074069,-36038.8974069,-0.647174676328,55270.3717385,-27844.5917385,-0.503788754493,34928.6021393,-21216.9821393,-0.607438627366,86081.0521466,-52462.7421466,-0.60945749196,67444.8432167,-49001.8432167,-0.726546921597,49895.3342981,-29873.8742981,-0.598730817587,39945.9743841,-26923.1343841,-0.673988675935,146375.402979,-87130.8729795,-0.59525624665,7964.10249088,-5606.69249088,-0.703995522069,66011.4351951,-43296.4251951,-0.655892802014,20852.9185706,-13913.4185706,-0.667216846577,25140.4242408,-17721.1342408,-0.704886046117,41918.0804644,-30565.6504644,-0.729175814488,13830.5534891,-9222.24348906,-0.666802199663,3573.9748141,-2680.5548141,-0.750020622284,15.2625408378,-5.80254083781,-0.380181838625,36502.4100528,-24589.9200528,-0.673651959343,1302.08450823,-678.844508234,-0.521352111895,4737.93593768,-3562.23593768,-0.751853968592,12147.8859132,-8764.27591324,-0.72146511548,507.543585742,-281.023585742,-0.55369350266,24.6162495954,5.82375040459,0.236581546755,171576.482012,-69299.7120122,-0.403899830556
